geography,sex,educ,age_grp,year,month,date,race,rr,var,sd,month_from_start,rr_lower,rr_upper
all,all,all,all_ages,2019,4,2019-04-01,aian,1.0818415885054775,8.293479627094908e-4,0.028798402086044474,16,1.0268439417117214,1.1397849031168852
all,all,all,all_ages,2019,5,2019-05-01,aian,1.0693304355374824,8.137884751861894e-4,0.028526978024077304,17,1.0148541896095034,1.1267309058523634
all,all,all,all_ages,2019,6,2019-06-01,aian,1.0371355217540983,8.274763533450276e-4,0.028765888711197982,18,0.9822594891700502,1.095077321567038
all,all,all,all_ages,2019,7,2019-07-01,aian,1.0620667785753326,8.327867789281351e-4,0.028858045306779444,19,1.006984760756019,1.120161780111271
all,all,all,all_ages,2019,8,2019-08-01,aian,1.039226242101761,8.27653172721017e-4,0.02876896196808319,20,0.9843415303216754,1.0971712043075283
all,all,all,all_ages,2019,9,2019-09-01,aian,1.0625210813045336,8.564277289447e-4,0.029264786500924622,21,1.006682841343401,1.121456532138751
all,all,all,all_ages,2019,10,2019-10-01,aian,1.0648872454130252,7.994610064326424e-4,0.028274741491880036,22,1.0108860939150623,1.1217731179301607
all,all,all,all_ages,2019,11,2019-11-01,aian,1.0540141903076694,7.912828641538955e-4,0.02812975051709303,23,1.000297068692519,1.1106159841316352
all,all,all,all_ages,2019,12,2019-12-01,aian,1.034242707085,7.163372807645061e-4,0.02676447796547704,24,0.9830925042496053,1.0880542497625687
all,all,all,all_ages,2020,1,2020-01-01,aian,1.093617746678161,7.468269806700429e-4,0.02732813533101084,25,1.0413451524835418,1.1485142779001132
all,all,all,all_ages,2020,2,2020-02-01,aian,1.0431792577958061,7.585903010111605e-4,0.0275425180586518,26,0.9905689248331792,1.0985837901978155
all,all,all,all_ages,2020,3,2020-03-01,aian,1.0633874335200155,7.158362673503096e-4,0.026755116657385548,27,1.0122194269293443,1.1171419987449203
all,all,all,all_ages,2020,4,2020-04-01,aian,1.0896875940960455,6.667719609179504e-4,0.02582192790861965,28,1.0402339522364519,1.1414923058163364
all,all,all,all_ages,2020,5,2020-05-01,aian,1.2402285358593919,8.194989475387722e-4,0.02862689203421797,29,1.185370098646134,1.29762579882582
all,all,all,all_ages,2020,6,2020-06-01,aian,1.3763457283267135,9.994096594373087e-4,0.03161344111983554,30,1.3157574425286425,1.4397239967289444
all,all,all,all_ages,2020,7,2020-07-01,aian,1.3547271608020515,8.968116332323814e-4,0.0299468134069784,31,1.2972847842525337,1.4147130240737678
all,all,all,all_ages,2020,8,2020-08-01,aian,1.281987337350289,8.515185681429025e-4,0.029180791081512895,32,1.2260500525586278,1.3404767037827723
all,all,all,all_ages,2020,9,2020-09-01,aian,1.263524414566997,8.788572459807683e-4,0.029645526576209915,33,1.206734967867125,1.322986396116984
all,all,all,all_ages,2020,10,2020-10-01,aian,1.3435921953576129,8.749392757454858e-4,0.029579372470447812,34,1.2868496405697627,1.402836765472154
all,all,all,all_ages,2020,11,2020-11-01,aian,1.3696163516602635,8.068214753855687e-4,0.02840460306685465,35,1.3150596685784877,1.426436378178085
all,all,all,all_ages,2020,12,2020-12-01,aian,1.362769360129486,6.750579813847185e-4,0.025981877941840894,36,1.312784620101009,1.4146572868631224
all,all,all,all_ages,2021,1,2021-01-01,aian,1.3719981258714118,6.837148210570219e-4,0.02614794104814033,37,1.3216935554271114,1.4242173230438175
