"age_grp";"race";"month_from_start";"rr";"Model";"Standard Error";"Flag";"APC";"Joinpoints";"Final Selected Model"
65andup;black;35;1.060397968;1.132730836;0.000966562;NA;-0.301540904;3;3
65andup;black;36;1.099288541;1.129315189;0.000899110;NA;-0.301540904;3;3
65andup;black;37;1.186006672;1.125909842;0.000945640;NA;-0.301540904;3;3
65andup;black;38;1.242595374;1.122514763;0.001123058;NA;-0.301540904;3;3
65andup;black;39;1.152981925;1.119129922;0.001096732;NA;-0.301540904;3;3
65andup;black;40;1.153111736;1.115755287;0.001128760;NA;-0.301540904;3;3
65andup;black;41;1.130959739;1.112390829;0.001113170;NA;-0.301540904;3;3
65andup;black;42;1.086114213;1.109036515;0.001114029;NA;-0.301540904;3;3
65andup;black;43;1.087148730;1.105692317;0.001087674;NA;-0.301540904;3;3
65andup;black;44;1.148389641;1.102358202;0.001053563;NA;-0.301540904;3;3
65andup;black;45;1.098578021;1.099034141;0.001016384;NA;-0.301540904;3;3
65andup;black;46;1.015787772;1.095720104;0.000973237;NA;-0.301540904;3;3
65andup;black;47;1.010951739;1.092416059;0.000987879;NA;-0.301540904;3;3
65andup;black;48;0.973516357;1.089121978;0.000934056;NA;-0.301540904;3;3
65andup;black;49;1.216430819;1.085837830;0.000980401;NA;-0.301540904;3;3
65andup;black;50;1.074699916;1.082563585;0.001018926;NA;-0.301540904;3;3
65andup;hisp;1;0.707248222;0.709396461;0.000830291;NA;0.009205246;5;5
65andup;hisp;2;0.707877370;0.709461763;0.000915895;NA;0.009205246;5;5
65andup;hisp;3;0.714948090;0.709527070;0.000903686;NA;0.009205246;5;5
65andup;hisp;4;0.703490636;0.709592384;0.000922328;NA;0.009205246;5;5
65andup;hisp;5;0.707821120;0.709657704;0.000942363;NA;0.009205246;5;5
65andup;hisp;6;0.721173402;0.709723030;0.000974167;NA;0.009205246;5;5
65andup;hisp;7;0.711397637;0.709788361;0.000957038;NA;0.009205246;5;5
65andup;hisp;8;0.716501394;0.709853699;0.000960441;NA;0.009205246;5;5
65andup;hisp;9;0.704673180;0.709919043;0.000960287;NA;0.009205246;5;5
65andup;hisp;10;0.691213155;0.709984393;0.000911232;NA;0.009205246;5;5
65andup;hisp;11;0.705037224;0.710049749;0.000920184;NA;0.009205246;5;5
65andup;hisp;12;0.713204599;0.710115110;0.000892740;NA;0.009205246;5;5
65andup;hisp;13;0.721868815;0.710180478;0.000881186;NA;0.009205246;5;5
65andup;hisp;14;0.708317058;0.710245852;0.000917529;NA;0.009205246;5;5
65andup;hisp;15;0.712287143;0.710311232;0.000879282;NA;0.009205246;5;5
65andup;hisp;16;0.710946093;0.710376618;0.000915324;NA;0.009205246;5;5
65andup;hisp;17;0.724952962;0.710442010;0.000924220;NA;0.009205246;5;5
65andup;hisp;18;0.709444301;0.710507408;0.000938144;NA;0.009205246;5;5
65andup;hisp;19;0.713931236;0.710572812;0.000934905;NA;0.009205246;5;5
65andup;hisp;20;0.702430437;0.710638222;0.000927721;NA;0.009205246;5;5
65andup;hisp;21;0.706919477;0.710703638;0.000938870;NA;0.009205246;5;5
65andup;hisp;22;0.698255733;0.710769060;0.000896182;NA;0.009205246;5;5
65andup;hisp;23;0.702967887;0.710834488;0.000896628;NA;0.009205246;5;5
65andup;hisp;24;0.709480779;0.710899922;0.000867824;NA;0.009205246;5;5
65andup;hisp;25;0.723768654;0.710965362;0.000863144;Joinpoint 1;NA;5;5
65andup;hisp;26;0.724084108;0.758632009;0.000898846;NA;6.704496376*;5;5
65andup;hisp;27;0.752729425;0.809494464;0.000878294;NA;6.704496376*;5;5
65andup;hisp;28;1.029346104;0.863766991;0.000980885;NA;6.704496376*;5;5
65andup;hisp;29;0.863829871;0.921678218;0.000944292;NA;6.704496376*;5;5
65andup;hisp;30;0.858673328;0.983472101;0.000998995;NA;6.704496376*;5;5
65andup;hisp;31;1.091632490;1.049408952;0.001090364;Joinpoint 2;NA;5;5
65andup;hisp;32;0.953376619;0.931255389;0.001002215;NA;-11.259058013;5;5
65andup;hisp;33;0.800852761;0.826404805;0.000932806;NA;-11.259058013;5;5
65andup;hisp;34;0.749952520;0.733359408;0.000861262;Joinpoint 3;NA;5;5
65andup;hisp;35;0.816772507;0.829039343;0.000850284;NA;13.046799943;5;5
65andup;hisp;36;0.938438808;0.937202448;0.000832967;NA;13.046799943;5;5
65andup;hisp;37;1.077299894;1.059477376;0.000905546;Joinpoint 4;NA;5;5
65andup;hisp;38;0.965514246;0.962561308;0.000985835;NA;-9.147535424*;5;5
65andup;hisp;39;0.835804678;0.874510671;0.000930475;NA;-9.147535424*;5;5
65andup;hisp;40;0.776489742;0.794514498;0.000920619;NA;-9.147535424*;5;5
65andup;hisp;41;0.751617958;0.721836003;0.000900149;Joinpoint 5;NA;5;5
65andup;hisp;42;0.731716473;0.733410694;0.000910798;NA;1.603507070*;5;5
65andup;hisp;43;0.735221152;0.745170986;0.000890257;NA;1.603507070*;5;5
65andup;hisp;44;0.804764757;0.757119856;0.000879180;NA;1.603507070*;5;5
65andup;hisp;45;0.794624169;0.769260326;0.000862471;NA;1.603507070*;5;5
65andup;hisp;46;0.735681663;0.781595470;0.000828812;NA;1.603507070*;5;5
65andup;hisp;47;0.752630039;0.794128409;0.000853472;NA;1.603507070*;5;5
65andup;hisp;48;0.749716004;0.806862314;0.000823191;NA;1.603507070*;5;5
65andup;hisp;49;0.883292426;0.819800408;0.000833611;NA;1.603507070*;5;5
65andup;hisp;50;0.833129460;0.832945965;0.000900240;NA;1.603507070*;5;5
65andup;multirace;1;0.402881621;0.407265064;0.002061417;NA;0.019788258;0;0
65andup;multirace;2;0.411426291;0.407345655;0.002292356;NA;0.019788258;0;0
65andup;multirace;3;0.448329785;0.407426261;0.002348192;NA;0.019788258;0;0
65andup;multirace;4;0.369444519;0.407506884;0.002179701;NA;0.019788258;0;0
65andup;multirace;5;0.442688054;0.407587522;0.002434500;NA;0.019788258;0;0
65andup;multirace;6;0.422094170;0.407668177;0.002428090;NA;0.019788258;0;0
65andup;multirace;7;0.412434329;0.407748847;0.002377472;NA;0.019788258;0;0
65andup;multirace;8;0.430377848;0.407829534;0.002425233;NA;0.019788258;0;0
65andup;multirace;9;0.421558704;0.407910236;0.002414311;NA;0.019788258;0;0
65andup;multirace;10;0.422782029;0.407990954;0.002320932;NA;0.019788258;0;0
65andup;multirace;11;0.407529405;0.408071689;0.002278037;NA;0.019788258;0;0
65andup;multirace;12;0.410811557;0.408152439;0.002207377;NA;0.019788258;0;0
65andup;multirace;13;0.364770941;0.408233205;0.002037756;NA;0.019788258;0;0
65andup;multirace;14;0.420575800;0.408313987;0.002284308;NA;0.019788258;0;0
65andup;multirace;15;0.413777937;0.408394786;0.002177969;NA;0.019788258;0;0
65andup;multirace;16;0.366331069;0.408475600;0.002125389;NA;0.019788258;0;0
65andup;multirace;17;0.411949017;0.408556430;0.002255028;NA;0.019788258;0;0
65andup;multirace;18;0.396231480;0.408637276;0.002254775;NA;0.019788258;0;0
65andup;multirace;19;0.416508684;0.408718138;0.002312496;NA;0.019788258;0;0
65andup;multirace;20;0.407070960;0.408799017;0.002295906;NA;0.019788258;0;0
65andup;multirace;21;0.403794002;0.408879911;0.002295151;NA;0.019788258;0;0
65andup;multirace;22;0.373101128;0.408960821;0.002115365;NA;0.019788258;0;0
65andup;multirace;23;0.382499391;0.409041747;0.002136385;NA;0.019788258;0;0
65andup;multirace;24;0.428774449;0.409122689;0.002189171;NA;0.019788258;0;0
65andup;multirace;25;0.388429220;0.409203648;0.002039685;NA;0.019788258;0;0
65andup;multirace;26;0.410361506;0.409284622;0.002180054;NA;0.019788258;0;0
65andup;multirace;27;0.386146068;0.409365612;0.002022138;NA;0.019788258;0;0
65andup;multirace;28;0.383473311;0.409446619;0.001892463;NA;0.019788258;0;0
65andup;multirace;29;0.391997385;0.409527641;0.002029851;NA;0.019788258;0;0
65andup;multirace;30;0.427696705;0.409608679;0.002261482;NA;0.019788258;0;0
65andup;multirace;31;0.411866843;0.409689734;0.002101554;NA;0.019788258;0;0
65andup;multirace;32;0.413778575;0.409770804;0.002104405;NA;0.019788258;0;0
65andup;multirace;33;0.425633893;0.409851891;0.002173046;NA;0.019788258;0;0
65andup;multirace;34;0.395089826;0.409932993;0.002008171;NA;0.019788258;0;0
65andup;multirace;35;0.381317987;0.410014112;0.001855185;NA;0.019788258;0;0
65andup;multirace;36;0.404488920;0.410095247;0.001732174;NA;0.019788258;0;0
65andup;multirace;37;0.436474946;0.410176397;0.001817629;NA;0.019788258;0;0
65andup;multirace;38;0.422604229;0.410257564;0.002067360;NA;0.019788258;0;0
65andup;multirace;39;0.411259076;0.410338747;0.002092751;NA;0.019788258;0;0
65andup;multirace;40;0.456019292;0.410419946;0.002263679;NA;0.019788258;0;0
65andup;multirace;41;0.430663668;0.410501161;0.002172675;NA;0.019788258;0;0
65andup;multirace;42;0.396740521;0.410582392;0.002127994;NA;0.019788258;0;0
65andup;multirace;43;0.417523776;0.410663639;0.002142077;NA;0.019788258;0;0
65andup;multirace;44;0.407351718;0.410744902;0.001998211;NA;0.019788258;0;0
65andup;multirace;45;0.407530099;0.410826181;0.001961841;NA;0.019788258;0;0
65andup;multirace;46;0.434984940;0.410907477;0.002038828;NA;0.019788258;0;0
65andup;multirace;47;0.413278709;0.410988788;0.002009648;NA;0.019788258;0;0
65andup;multirace;48;0.392580712;0.411070116;0.001901194;NA;0.019788258;0;0
65andup;multirace;49;0.410832372;0.411151459;0.001801259;NA;0.019788258;0;0
65andup;multirace;50;0.407924572;0.411232819;0.002014231;NA;0.019788258;0;0
65andup;nhopi;1;0.789108803;0.745269363;0.007786625;NA;0.295052406*;0;0
65andup;nhopi;2;0.684847070;0.747468299;0.007944903;NA;0.295052406*;0;0
65andup;nhopi;3;0.862556549;0.749673722;0.008733016;NA;0.295052406*;0;0
65andup;nhopi;4;0.840443638;0.751885652;0.009038437;NA;0.295052406*;0;0
65andup;nhopi;5;0.715074166;0.754104109;0.008347426;NA;0.295052406*;0;0
65andup;nhopi;6;0.802099594;0.756329111;0.009066142;NA;0.295052406*;0;0
65andup;nhopi;7;0.836276413;0.758560678;0.009111487;NA;0.295052406*;0;0
65andup;nhopi;8;0.687069181;0.760798830;0.008262218;NA;0.295052406*;0;0
65andup;nhopi;9;0.801331875;0.763043585;0.009090497;NA;0.295052406*;0;0
65andup;nhopi;10;0.756002312;0.765294964;0.008354105;NA;0.295052406*;0;0
65andup;nhopi;11;0.737150928;0.767552985;0.008264119;NA;0.295052406*;0;0
65andup;nhopi;12;0.741600899;0.769817668;0.007942003;NA;0.295052406*;0;0
65andup;nhopi;13;0.754498344;0.772089034;0.007789924;NA;0.295052406*;0;0
65andup;nhopi;14;0.778154270;0.774367101;0.008373813;NA;0.295052406*;0;0
65andup;nhopi;15;0.770421520;0.776651890;0.007906009;NA;0.295052406*;0;0
65andup;nhopi;16;0.840978486;0.778943420;0.008579794;NA;0.295052406*;0;0
65andup;nhopi;17;0.823482234;0.781241711;0.008530010;NA;0.295052406*;0;0
65andup;nhopi;18;0.753142491;0.783546784;0.008364497;NA;0.295052406*;0;0
65andup;nhopi;19;0.698622841;0.785858657;0.008048345;NA;0.295052406*;0;0
65andup;nhopi;20;0.720543738;0.788177352;0.008009079;NA;0.295052406*;0;0
65andup;nhopi;21;0.764556864;0.790502889;0.008318012;NA;0.295052406*;0;0
65andup;nhopi;22;0.787247893;0.792835286;0.008167351;NA;0.295052406*;0;0
65andup;nhopi;23;0.818160617;0.795174566;0.008354409;NA;0.295052406*;0;0
65andup;nhopi;24;0.667020467;0.797520748;0.007211015;NA;0.295052406*;0;0
65andup;nhopi;25;0.834115507;0.799873852;0.007890541;NA;0.295052406*;0;0
65andup;nhopi;26;0.873786886;0.802233899;0.008521641;NA;0.295052406*;0;0
65andup;nhopi;27;0.662608615;0.804600909;0.007019957;NA;0.295052406*;0;0
65andup;nhopi;28;0.739946893;0.806974904;0.007113571;NA;0.295052406*;0;0
65andup;nhopi;29;0.677291850;0.809355902;0.007129291;NA;0.295052406*;0;0
65andup;nhopi;30;0.842619994;0.811743927;0.008263170;NA;0.295052406*;0;0
65andup;nhopi;31;0.871241442;0.814138997;0.008148019;NA;0.295052406*;0;0
65andup;nhopi;32;0.839660937;0.816541133;0.007952240;NA;0.295052406*;0;0
65andup;nhopi;33;0.800393850;0.818950357;0.007843558;NA;0.295052406*;0;0
65andup;nhopi;34;0.756512045;0.821366690;0.007430430;NA;0.295052406*;0;0
65andup;nhopi;35;0.775934486;0.823790152;0.006965747;NA;0.295052406*;0;0
65andup;nhopi;36;0.856361915;0.826220765;0.006614766;NA;0.295052406*;0;0
65andup;nhopi;37;0.911136896;0.828658549;0.006955455;NA;0.295052406*;0;0
65andup;nhopi;38;0.887038319;0.831103526;0.007890858;NA;0.295052406*;0;0
65andup;nhopi;39;0.842124994;0.833555717;0.007831091;NA;0.295052406*;0;0
65andup;nhopi;40;0.895442193;0.836015143;0.008358112;NA;0.295052406*;0;0
65andup;nhopi;41;0.779477933;0.838481826;0.007771067;NA;0.295052406*;0;0
65andup;nhopi;42;0.782606810;0.840955787;0.007753991;NA;0.295052406*;0;0
65andup;nhopi;43;0.776739287;0.843437047;0.007729588;NA;0.295052406*;0;0
65andup;nhopi;44;0.871358486;0.845925629;0.007587909;NA;0.295052406*;0;0
65andup;nhopi;45;0.903393668;0.848421553;0.007723743;NA;0.295052406*;0;0
65andup;nhopi;46;0.775951046;0.850924841;0.007101063;NA;0.295052406*;0;0
65andup;nhopi;47;0.722291642;0.853435515;0.007077780;NA;0.295052406*;0;0
65andup;nhopi;48;0.893774921;0.855953597;0.007635363;NA;0.295052406*;0;0
65andup;nhopi;49;0.950121445;0.858479109;0.007280487;NA;0.295052406*;0;0
65andup;nhopi;50;0.950702223;0.861012072;0.008142648;NA;0.295052406*;0;0
all_ages;aian;1;1.028089107;1.066718063;0.025901228;NA;-0.040434251;5;5
all_ages;aian;2;1.019756066;1.066286744;0.028121602;NA;-0.040434251;5;5
all_ages;aian;3;1.098061559;1.065855599;0.028661086;NA;-0.040434251;5;5
all_ages;aian;4;1.043139626;1.065424628;0.028647600;NA;-0.040434251;5;5
all_ages;aian;5;1.083881178;1.064993832;0.029324614;NA;-0.040434251;5;5
all_ages;aian;6;1.082982316;1.064563209;0.029993288;NA;-0.040434251;5;5
all_ages;aian;7;1.142229093;1.064132761;0.030427156;NA;-0.040434251;5;5
all_ages;aian;8;1.053412450;1.063702487;0.028979402;NA;-0.040434251;5;5
all_ages;aian;9;1.070703517;1.063272387;0.029810069;NA;-0.040434251;5;5
all_ages;aian;10;1.016310736;1.062842461;0.027888654;NA;-0.040434251;5;5
all_ages;aian;11;1.043144370;1.062412708;0.028541797;NA;-0.040434251;5;5
all_ages;aian;12;1.068627573;1.061983130;0.028035293;NA;-0.040434251;5;5
all_ages;aian;13;1.094531113;1.061553725;0.027884883;NA;-0.040434251;5;5
all_ages;aian;14;1.080168063;1.061124493;0.028959329;NA;-0.040434251;5;5
all_ages;aian;15;1.050817169;1.060695436;0.027294209;NA;-0.040434251;5;5
all_ages;aian;16;1.081841589;1.060266551;0.028798402;NA;-0.040434251;5;5
all_ages;aian;17;1.069330436;1.059837841;0.028526978;NA;-0.040434251;5;5
all_ages;aian;18;1.037135522;1.059409303;0.028765889;NA;-0.040434251;5;5
all_ages;aian;19;1.062066779;1.058980939;0.028858045;NA;-0.040434251;5;5
all_ages;aian;20;1.039226242;1.058552748;0.028768962;NA;-0.040434251;5;5
all_ages;aian;21;1.062521081;1.058124730;0.029264787;NA;-0.040434251;5;5
all_ages;aian;22;1.064887245;1.057696885;0.028274741;NA;-0.040434251;5;5
all_ages;aian;23;1.054014190;1.057269213;0.028129751;NA;-0.040434251;5;5
all_ages;aian;24;1.034242707;1.056841715;0.026764478;NA;-0.040434251;5;5
all_ages;aian;25;1.093617747;1.056414388;0.027328135;NA;-0.040434251;5;5
all_ages;aian;26;1.043179258;1.055987235;0.027542518;NA;-0.040434251;5;5
all_ages;aian;27;1.063387434;1.055560255;0.026755117;Joinpoint 1;NA;5;5
all_ages;aian;28;1.089687594;1.138440420;0.025821928;NA;7.851770163;5;5
all_ages;aian;29;1.240228536;1.227828145;0.028626892;NA;7.851770163;5;5
all_ages;aian;30;1.376345728;1.324234389;0.031613441;Joinpoint 2;NA;5;5
all_ages;aian;31;1.354727161;1.328389391;0.029946813;NA;0.313766364;5;5
all_ages;aian;32;1.281987337;1.332557430;0.029180791;NA;0.313766364;5;5
all_ages;aian;33;1.263524415;1.336738547;0.029645527;NA;0.313766364;5;5
all_ages;aian;34;1.343592195;1.340932783;0.029579372;NA;0.313766364;5;5
all_ages;aian;35;1.369616352;1.345140179;0.028404603;NA;0.313766364;5;5
